Id,Status
7415,non functional
12984,functional
5565,non functional
34771,functional
72011,functional
30707,non functional
14546,functional
47554,functional
32934,functional
22613,non functional
27216,non functional
61126,functional
43370,non functional
11007,functional
60946,functional
35564,non functional
33699,functional
24521,non functional
44068,functional
46926,functional
25142,non functional
29661,non functional
24018,functional
67938,functional
13755,functional
55614,functional
19467,non functional
18794,functional
380,functional
46706,functional
45101,functional
31476,non functional
15353,non functional
18136,functional
51251,functional
46684,non functional
3997,functional
53774,functional
66667,non functional
29158,functional
5645,functional
52782,non functional
26342,non functional
21333,non functional
67984,non functional
30423,functional
42975,non functional
52580,functional
17612,non functional
45834,non functional
27112,functional
34306,functional
3098,non functional
16143,non functional
30012,functional
28534,functional
40773,non functional
58457,functional
44331,functional
30223,functional
44555,non functional
61609,functional
25270,functional
22755,non functional
32805,non functional
47553,functional
14952,non functional
53751,non functional
9499,functional
11909,functional
7483,non functional
72160,non functional
72819,functional
14222,non functional
33716,functional
56819,non functional
57846,non functional
153,functional
5961,functional
28703,functional
57401,non functional
43712,functional
62688,functional
20963,functional
36100,non functional
34316,non functional
48228,non functional
49594,non functional
46832,functional
24475,functional
3447,non functional
38681,non functional
31249,functional
64514,non functional
71878,functional
38807,non functional
33541,functional
39042,functional
3589,non functional
18772,functional
24691,non functional
53512,non functional
47855,functional
64442,functional
2571,functional
25535,non functional
30059,functional
40130,non functional
56272,functional
37673,functional
51168,functional
31046,non functional
49021,functional
21704,functional
48094,functional
17497,functional
4687,non functional
56325,functional
58795,functional
656,functional
2266,non functional
67647,functional
39180,functional
72161,non functional
47101,functional
27068,non functional
16595,functional
37813,functional
38161,functional
40537,non functional
60037,functional
39396,functional
23212,functional
48602,non functional
46751,non functional
32138,functional
63203,functional
42888,non functional
34271,non functional
52218,functional
17312,non functional
43249,functional
19579,functional
36278,non functional
24640,non functional
5943,non functional
24813,functional
43150,functional
30813,non functional
41342,non functional
51009,functional
48409,functional
40493,functional
13082,non functional
73881,non functional
37471,non functional
51860,functional
15119,functional
53813,functional
47951,non functional
47656,functional
8169,non functional
57879,functional
62089,non functional
56988,non functional
15454,non functional
73626,non functional
69276,functional
61827,functional
35829,functional
68271,non functional
23430,non functional
33960,functional
14232,functional
41641,functional
48016,non functional
43441,functional
19963,functional
40307,functional
35415,functional
64491,functional
43968,non functional
37160,functional
61023,functional
59466,functional
48237,functional
57868,functional
67597,non functional
17390,non functional
45265,non functional
53192,functional
72622,non functional
11112,functional
21282,non functional
37886,non functional
51704,functional
40019,non functional
12927,non functional
8454,non functional
51413,functional
10883,functional
21050,functional
53819,non functional
23816,functional
71647,functional
28544,non functional
18803,non functional
54006,non functional
36814,non functional
6472,non functional
59254,functional
48284,functional
8358,non functional
1786,non functional
34721,non functional
48229,non functional
52354,functional
15431,functional
18894,functional
4379,functional
24341,non functional
65071,functional
32398,non functional
21739,non functional
10126,non functional
28927,functional
35974,non functional
10210,non functional
46260,non functional
73000,non functional
9311,functional
860,non functional
71182,non functional
27553,functional
49717,non functional
48842,non functional
63225,non functional
32557,functional
61090,functional
71319,functional
67928,non functional
70122,functional
16432,functional
16157,non functional
